repeat,feedback_round,text,recognized_entities,expected_entities,tp,fp,fn,recall,precision,f1_score
25,40,Reduce the download rate for faculty members to 20 Mbps,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
25,41,From my house to PUCRS add middlebox dpi,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
25,42,inspect all internet traffic,"@middlebox,@traffic,","@middlebox,@traffic,@target,",2,0,1,0.6666666666666666,1.0,0.8
25,43,"Block all incoming HTTP traffic, allow only HTTPS for all hosts","@operation,@operation,@protocol,@protocol,@target,","@operation,@protocol,@operation,@protocol,@target,",3,0,0,1.0,1.0,1.0
25,44,The system passively monitors the network throughput when traffic is light,"@operation,@target,@middlebox,@qos_metric,","@middlebox,@target,",2,2,0,1.0,0.5,0.6666666666666666
25,45,Students can download up to 10 GB per week of data.,"@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,","@target,@qos_constraint,@qos_value,@qos_unit,@qos_metric,",5,0,0,1.0,1.0,1.0
25,46,Dismiss all rate limits and quotas for all hosts,"@qos_metric,@qos_metric,@operation,@target,","@operation,@qos_metric,@qos_metric,@target,",3,0,0,1.0,1.0,1.0
25,47,set a maximum of 5 gbps to the servers from 4pm to 7pm,"@destination,@qos_unit,@qos_unit,@end,@start,@operation,@qos_value,","@operation,@qos_constraint,@qos_value,@qos_unit,@destination,@start,@end,",6,0,1,0.8571428571428571,1.0,0.923076923076923
25,48,The ResNet cap is currently 200 gigabytes per each 7 day period of combined incoming and outgoing traffic,"@qos_value,@qos_constraint,@qos_unit,@qos_unit,","@target,@qos_value,@qos_unit,@qos_unit,@qos_constraint,",3,0,1,0.75,1.0,0.8571428571428571
25,49,Set to 1 Gbps bandwidth limit for the traffic to DMZ,"@qos_value,@destination,@qos_constraint,@qos_unit,@qos_metric,@operation,","@operation,@qos_value,@qos_unit,@qos_metric,@qos_constraint,@destination,",6,0,0,1.0,1.0,1.0
DATASET CASES TRAIN #,162
26,0,Setup a packet filter for guests traffic,"@middlebox,@operation,@target,","@operation,@middlebox,@target,",3,0,0,1.0,1.0,1.0
26,1,Dismiss rate limiting for faculty members,"@qos_metric,@operation,@target,","@operation,@qos_metric,@target,",3,0,0,1.0,1.0,1.0
26,2,Limit in 10 Mbps the download rate of dorms from internet,"@qos_metric,@qos_value,@origin,@qos_constraint,@qos_unit,","@qos_constraint,@qos_value,@qos_unit,@qos_metric,@destination,@origin,",5,0,1,0.8333333333333334,1.0,0.9090909090909091
26,3,Block all traffic from HR to the backend servers,"@traffic,@operation,@destination,@origin,","@operation,@traffic,@origin,@destination,",4,0,0,1.0,1.0,1.0
26,4,Internet is limited to 3 Mbps per host,"@qos_unit,@qos_metric,@qos_value,@target,","@qos_metric,@qos_value,@qos_unit,@target,",4,0,0,1.0,1.0,1.0
26,5,Reduce the download rate for faculty members to 20 Mbps,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
26,6,Prioritize VoIP traffic on the meeting room 23 from 13:00 to 14:00,"@protocol,@target,@end,@start,@operation,","@middlebox,@traffic,@target,@start,@end,",3,2,2,0.6,0.6,0.6
26,7,Balance traffic coming from gateway to application servers,"@middlebox,@destination,@origin,","@middlebox,@origin,@destination,",3,0,0,1.0,1.0,1.0
26,8,Add firewall from gateway to my house from 06:00 to 21:00,"@target,@target,@end,@middlebox,@start,@operation,","@operation,@middlebox,@origin,@destination,@start,@end,",4,1,2,0.6666666666666666,0.8,0.7272727272727272
26,9,Increase the bandwidth consumption limit for professors to 100 Mbps,"@qos_unit,@qos_metric,@operation,@qos_value,@target,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
26,10,set quota to 10 GB per week at servers,"@qos_unit,@qos_metric,@operation,@qos_value,@target,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
26,11,Set users bandwidth to 500 kbps when the 100 Gb per month quota is reached,"@qos_metric,@qos_metric,@operation,@qos_value,@qos_value,@target,@qos_unit,@qos_unit,","@operation,@target,@qos_metric,@qos_value,@qos_unit,@qos_value,@qos_unit,@qos_metric,",5,0,0,1.0,1.0,1.0
26,12,From internet to Labs add DPI,"@destination,@origin,@middlebox,@operation,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
26,13,IMAP and secure IMAP are allowed by the University firewall,"@middlebox,@operation,@protocol,@protocol,@target,","@protocol,@protocol,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
26,14,ensure that all traffic from the Internet to the labs is carefully inspected by the Deep Packet Inspection middlebox,"@traffic,@destination,@origin,@middlebox,","@traffic,@origin,@destination,@middlebox,",4,0,0,1.0,1.0,1.0
26,15,Students can download up to 10 GB per week of data.,"@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,","@target,@qos_constraint,@qos_value,@qos_unit,@qos_metric,",5,0,0,1.0,1.0,1.0
26,16,"Elements of network security currently include the following four solutions: Network Border Infrastructure System, Intrusion Prevention System, Firewalls and Custom Unit Firewalls","@operation,@middlebox,@middlebox,@middlebox,@middlebox,","@target,@operation,@middlebox,@middlebox,@middlebox,@middlebox,",2,0,1,0.6666666666666666,1.0,0.8
26,17,All traffic from the Internet to the Labs has to go to DPI server and then goes to the Labs,"@middlebox,@traffic,@destination,@origin,","@traffic,@origin,@destination,@middlebox,",4,0,0,1.0,1.0,1.0
26,18,"Please, block netflix traffic on PUC","@operation,@service,@target,","@operation,@service,@target,",3,0,0,1.0,1.0,1.0
26,19,SMTP is allowed by the University firewall,"@target,@middlebox,@operation,@protocol,","@protocol,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
26,20,"Please, Lumi, block Youtube and all other streaming traffic","@service,@traffic,@operation,","@operation,@service,@traffic,",3,0,0,1.0,1.0,1.0
26,21,From gateway to network add middlebox firewall,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
26,22,Do no let students access Netflix from the laboratories to the internet,"@operation,@service,@destination,@target,@origin,","@operation,@target,@service,@origin,@destination,",5,0,0,1.0,1.0,1.0
26,23,set a 10 GB per week download quota for students in dorms,"@qos_value,@target,@target,@qos_constraint,@qos_unit,@qos_metric,@operation,","@operation,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@target,@target,",6,0,0,1.0,1.0,1.0
26,24,Set quota to 10 GB per week at dorms,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
26,25,students should download no more than 10 GB of data in a week,"@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,","@target,@qos_constraint,@qos_metric,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
26,26,Do not let Staff members access any social media,"@traffic,@operation,@target,","@operation,@target,@traffic,",3,0,0,1.0,1.0,1.0
26,27,Block torrent traffic for all students,"@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
26,28,torrent traffic must be allowed for guest but limited to 100 mbps,"@traffic,@operation,@qos_value,@target,@qos_constraint,@qos_unit,","@traffic,@operation,@target,@qos_constraint,@qos_value,@qos_unit,",6,0,0,1.0,1.0,1.0
26,29,"The network firewall does prevent some applications from working in their normal manner, for example, video and audio conferencing products that use the H.323","@service,@service,@service,@target,@middlebox,","@target,@operation,@service,",2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666
26,30,social media traffic must not be blocked,"@traffic,@operation,","@traffic,@operation,",2,0,0,1.0,1.0,1.0
26,31,make sure all traffic to server racks is throttled to 1 gbps from 4pm to 9pm,"@end,@start,@traffic,@qos_value,@destination,@qos_constraint,@qos_unit,","@traffic,@destination,@qos_constraint,@qos_value,@qos_unit,@start,@end,",7,0,0,1.0,1.0,1.0
26,32,"Currently, the University of Illinois does not have any rate limits set in place","@operation,@target,@qos_metric,","@target,@operation,@qos_metric,",3,0,0,1.0,1.0,1.0
26,33,The system will trigger an overuse notification if the average for either inbound or outbound usage exceeds 10 GB per week,"@middlebox,@qos_metric,@qos_metric,@qos_value,@target,@qos_unit,","@target,@middlebox,@qos_metric,@qos_metric,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
26,34,block all traffic at Dorms location,"@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
26,35,"Please Lumi, block streaming traffic for students and set a 10 Mbps bandwidth limit","@qos_unit,@qos_metric,@traffic,@operation,@operation,@qos_value,@target,","@operation,@traffic,@target,@operation,@qos_value,@qos_unit,@qos_metric,",6,0,0,1.0,1.0,1.0
26,36,Students should not use more than five gigabytes of bandwidth per week,"@qos_metric,@qos_value,@target,@qos_unit,","@target,@qos_metric,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
26,37,Remove nat for gateway everyday from 18:00 to midnight,"@operation,@target,@end,@middlebox,@start,","@operation,@middlebox,@target,@start,@end,",5,0,0,1.0,1.0,1.0
26,38,limit torrent traffic for guests to 100 Mbps,"@traffic,@qos_value,@target,@qos_constraint,@qos_unit,","@qos_constraint,@traffic,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
26,39,block facebook,"@operation,@service,","@operation,@service,",2,0,0,1.0,1.0,1.0
26,40,Block traffic from netflix,"@operation,@target,","@operation,@target,",2,0,0,1.0,1.0,1.0
26,41,"hey lumi, please allow traffic only from professors","@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
26,42,"There is a 6 GB per 24-hour period upload or download data transfer limit starting at midnight of each day, on all of your combined traffic on ResNet and UIC wireless","@qos_value,@qos_constraint,@qos_constraint,@qos_unit,@start,@qos_metric,","@qos_value,@qos_unit,@qos_constraint,@qos_constraint,@qos_metric,@start,@target,@target,",5,0,1,0.8333333333333334,1.0,0.9090909090909091
26,43,"Lumi, prohibit access to internal campus computers from the internet","@operation,@origin,","@operation,@destination,@origin,",2,0,1,0.6666666666666666,1.0,0.8
26,44,Limit students in the dorm to 10 GB per week,"@qos_value,@target,@target,@qos_constraint,@qos_unit,","@qos_constraint,@target,@target,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
26,45,add security from entry to backend,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",4,0,0,1.0,1.0,1.0
26,46,Routers or anything else that does routing or NAT are prohibited from MITNet as they interfere with the operation of the network,"@target,@operation,@protocol,","@protocol,@operation,@target,",3,0,0,1.0,1.0,1.0
26,47,"Lumi, block VoIP traffic from 00:00 to 06:00","@end,@start,@traffic,@operation,","@operation,@traffic,@start,@end,",4,0,0,1.0,1.0,1.0
26,48,HTTP and HTTPS are allowed by the University firewall,"@operation,@protocol,@protocol,@target,@middlebox,","@protocol,@protocol,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
26,49,"If a student is in obvious violations of copyright law by using a room's wired connection (ie ResNet) to distribute copyrighted materials, the room's connection will be disabled, and the issue could be sent to Housing Student Judicial Affairs",,"@target,@middlebox,",0,0,2,0.0,0.0,0.0
DATASET CASES TRAIN #,158
27,0,All network traffic passing in or out of Brown's network is monitored by intrusion detection system for signs of compromises,"@middlebox,","@target,@middlebox,",1,0,1,0.5,1.0,0.6666666666666666
27,1,Internet is limited to 3 Mbps per host,"@qos_metric,@qos_value,@target,@qos_unit,","@qos_metric,@qos_value,@qos_unit,@target,",4,0,0,1.0,1.0,1.0
27,2,Permit gaming for PS4 from 13:00 to 18:00,"@end,@start,@traffic,@operation,@target,","@operation,@traffic,@target,@start,@end,",5,0,0,1.0,1.0,1.0
27,3,social media traffic must not be blocked,"@traffic,@operation,","@traffic,@operation,",2,0,0,1.0,1.0,1.0
27,4,Students have a quota of 5 GB per day The quota is reset at 6am,"@qos_value,@target,@qos_constraint,@qos_unit,","@target,@qos_constraint,@qos_value,@qos_unit,@hour,",4,0,1,0.8,1.0,0.888888888888889
27,5,set quota to 10 GB per week at LAN,"@operation,@qos_value,@target,@qos_unit,@qos_metric,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
27,6,Grant SSH access to professors,"@operation,@protocol,@target,","@operation,@protocol,@target,",3,0,0,1.0,1.0,1.0
27,7,prevent all f2movies traffic from reaching the students in the labs,"@target,@target,@operation,@service,","@operation,@service,@target,@target,",3,0,0,1.0,1.0,1.0
27,8,P2P application is separately capped at 30 Mbps for the entire campus,"@target,@qos_constraint,@qos_unit,@traffic,@qos_value,","@traffic,@qos_constraint,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
27,9,The individual will have a 4 Mbps bandwidth rate limit,"@qos_unit,@qos_metric,@operation,@qos_value,@target,","@target,@operation,@qos_value,@qos_unit,@qos_metric,",5,0,0,1.0,1.0,1.0
27,10,Block streaming and gaming traffic in classrooms,"@traffic,@traffic,@operation,@target,","@operation,@traffic,@traffic,@target,",3,0,0,1.0,1.0,1.0
27,11,"No individual service or system running on the wired/wireless network should use more than 10 gigabytes of per day, regardless of whether it is inbound or outbound over the commodity network link","@qos_metric,@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,","@target,@qos_metric,@qos_value,@qos_unit,@qos_constraint,@qos_constraint,",5,0,0,1.0,1.0,1.0
27,12,Dorms traffic to internet must pass through a firewall,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
27,13,Lumi monitors the network traffic,"@middlebox,@target,","@middlebox,@target,",2,0,0,1.0,1.0,1.0
27,14,"please lumi, define dorms quota to 10 gb per week","@qos_unit,@qos_metric,@operation,@qos_value,","@operation,@target,@qos_metric,@qos_value,@qos_unit,",4,0,1,0.8,1.0,0.888888888888889
27,15,Between internet and servers limit traffic to 5Gbps interval 4pm to 7pm,"@start,@traffic,@qos_value,@destination,@origin,@qos_constraint,@qos_unit,@end,","@origin,@destination,@qos_constraint,@traffic,@qos_value,@qos_unit,@start,@end,",8,0,0,1.0,1.0,1.0
27,16,Please add traffic shaper between the internet and the dorms,"@middlebox,@destination,@origin,","@middlebox,@origin,@destination,",3,0,0,1.0,1.0,1.0
27,17,Students 10 GB a day download quotas are on 10 AM to Midnight,"@qos_value,@target,@qos_constraint,@qos_unit,@end,@start,@qos_metric,","@target,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@start,@end,",7,0,0,1.0,1.0,1.0
27,18,"Lumi, set to 10 kbps the upload rate for faculty","@qos_value,@target,@qos_unit,@qos_metric,@operation,","@operation,@qos_value,@qos_unit,@qos_metric,@target,",5,0,0,1.0,1.0,1.0
27,19,please remove DPI from DMZ starting at 6am until 9pm,"@start,@operation,@target,@end,@middlebox,","@operation,@middlebox,@target,@start,@end,",5,0,0,1.0,1.0,1.0
27,20,please limit bandwidth to 5 Gigabits per second for the server racks everyday from 4 PM  to 7PM,"@start,@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,@end,","@qos_constraint,@qos_metric,@qos_value,@qos_unit,@target,@start,@end,",7,0,0,1.0,1.0,1.0
27,21,set a maximum of 5 gbps to the servers from 4pm to 7pm,"@start,@operation,@qos_value,@destination,@qos_constraint,@qos_unit,@end,","@operation,@qos_constraint,@qos_value,@qos_unit,@destination,@start,@end,",7,0,0,1.0,1.0,1.0
27,22,limit network usage of all students in the dorms to no more than 10 gb per seven days,"@qos_value,@target,@target,@qos_constraint,@qos_unit,@qos_metric,","@qos_constraint,@qos_metric,@target,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
27,23,At endpoint Dorms set quota to 10 GB per week,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@target,@operation,@qos_metric,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
27,24,make tcp traffic pass through traffic shaper from 5pm to 8pm,"@start,@operation,@protocol,@end,","@protocol,@traffic,@operation,@middlebox,@start,@end,",4,0,2,0.6666666666666666,1.0,0.8
27,25,We provide a data plan quota for all staff of 10 GB per day,"@qos_unit,@qos_metric,@operation,@qos_value,@target,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
27,26,set a 10 GB per week download quota for students in dorms,"@qos_value,@target,@target,@qos_constraint,@qos_unit,@qos_metric,@operation,","@operation,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@target,@target,",6,0,0,1.0,1.0,1.0
27,27,"hey lumi, please add a DPI to ensure students from the labs are not accessing suspicious applications","@operation,@target,@middlebox,","@operation,@middlebox,@group,@target,",3,0,1,0.75,1.0,0.8571428571428571
27,28,inspect all internet traffic,"@middlebox,@traffic,","@middlebox,@traffic,@target,",2,0,1,0.6666666666666666,1.0,0.8
